year,week_num,SKU,ret_net_1_price,ret_net_2_price,ret_net_3_price
2019,20,26616,521.2087719449194,519.8511600080958,515.0957232900238
2019,20,26756,4262.43587786876,4272.725343305596,4240.095014109384
2019,20,26890,932.0656913934174,921.6024063498899,935.892772067875
2019,20,27029,3684.2519980379407,3771.248157929134,3665.0142170684967
2019,20,27071,1755.148190719352,1772.9079648226334,1782.1231189095618
2019,20,27417,3023.576673674553,3039.7595971709115,3065.158186525361
2019,20,27447,1681.0642547051516,1726.1822834640507,1667.8093867453188
2019,20,27720,2769.6654851566423,2790.2328986154375,2744.7503014590884
2019,20,29011,2772.8407714222253,2774.4539671897633,2840.232380997767
2019,20,29156,484.2216778913257,494.69071519775395,479.5284352823895
2019,20,29698,2387.874488577177,2447.5528665135853,2434.37058179868
2019,20,29869,4390.034191837716,4386.463699326184,4383.699643510835
2019,20,29946,1566.5833407444736,1597.528145677624,1563.6520319615624
2019,20,31327,3797.211234875554,3799.358313793464,3792.7498956597724
2019,20,31344,4446.2707734550095,4470.445448248605,4396.9861880744365
2019,20,31840,1365.097116300407,1349.6050716238742,1392.2715887805357
2019,20,32567,156.756437028983,158.05323780382824,156.30048475494806
2019,20,32593,802.5494109532209,819.6349434370318,805.5839259073308
2019,20,32644,3168.688271027301,3169.612520793296,3157.5830582441054
2019,20,32801,882.8142386932318,877.2987806210016,871.0505863589925
2019,20,33086,2432.865541901023,2380.085133489095,2420.6131293023113
2019,20,33491,2292.04631486309,2359.0419685303723,2300.879605583618
2019,20,35968,807.8681717534233,796.8673026517736,796.0887126977706
2019,20,36123,3908.2780765521256,4003.5523200815346,3977.5713607582575
2019,20,37657,2213.353001409391,2181.473579323678,2171.9582176910026
2019,20,37909,1219.1351642316495,1223.9616156815327,1259.4413735992352
2019,20,38152,1427.8466247965632,1400.1238654733047,1423.7460378578176
2019,20,38457,964.3286621991808,970.4026513860796,966.6697296981259
2019,20,38664,2168.857054896348,2165.766424732271,2150.5367197852793
2019,20,38683,4204.03282269036,4328.433968402258,4337.656361895929
2019,20,38700,1709.951427277227,1709.5257402241355,1730.5044303171915
2019,20,39474,4051.4202290463654,4027.9600922026866,4004.8202616502795
2019,20,39544,3591.3882438300825,3560.2758089858407,3461.4000335327423
2019,20,39631,3370.281264896812,3414.0717702260813,3407.966761870986
2019,20,40685,1230.049642744717,1251.5376110916832,1230.3783171983757
2019,20,40890,3865.6709903573696,3836.0561595253375,3859.4759556749045
2019,20,40945,753.3174635005414,755.2880505846784,752.712927817774
2019,20,41069,4212.364002506801,4017.2349898030807,4235.606286231701
2019,20,41660,3460.7392859826305,3533.7372197746517,3439.9160481080708
2019,20,42231,1179.3310668533607,1184.6722677643502,1206.4222052003058
2019,20,43138,1180.6962067213249,1166.7701311674332,1192.717898140821
2019,20,43198,1258.782273294691,1294.4935719021673,1261.1551033741127
2019,20,43619,2374.8729402825243,2382.593753230704,2345.163420154938
2019,20,43692,2963.5160001095014,2980.4526131183998,2958.6553188944117
2019,20,44465,4016.563105938367,3909.155544575624,4007.0635705600566
2019,20,45125,654.2835065032258,646.9199213084751,637.2768970812084
2019,20,45404,2831.7567471865186,2882.8122838741006,2845.948062582793
2019,20,46181,1774.7735197535899,1710.0703072441001,1777.3278112757155
2019,20,46354,4401.212894518988,4312.7748013858245,4530.785781672946
2019,20,46366,4535.543909839889,4360.15173885018,4468.11613258987
2019,20,47291,3428.7560579837277,3454.177938558333,3456.2790222075055
2019,20,47729,3097.1771951863166,3170.488405039629,3121.5900442487637
2019,20,48723,443.1301525918515,431.8812249699331,443.27558712659595
2019,20,49054,3592.0912146933283,3736.5503087406732,3621.4867427444374
2019,20,49092,449.65874405456833,435.18492497531577,441.5173591371717
2019,20,49321,1730.4880815907195,1701.9381670773578,1763.0529813861651
2019,20,50902,2597.173700346657,2610.319469278336,2630.340857091939
2019,20,52820,2667.688415278886,2585.912701364642,2582.42777593562
2019,20,53211,1752.0036658927877,1729.0040799583333,1759.9915366061352
2019,20,53278,2101.74760225858,2109.929989781148,2104.7624527543817
2019,20,54889,1723.7808415607567,1721.691261254733,1665.966831682971
2019,20,57340,1290.095066142809,1249.53245649974,1269.4701405183955
2019,20,57569,3321.814004486573,3268.4880767628497,3397.3185522402173
2019,20,57706,1502.1288111332192,1533.5248960906606,1527.1524869859923
2019,20,57975,2045.0026696777782,2065.8492304259075,2063.578910208626
2019,20,58405,4491.098456402171,4345.6753533629235,4381.380885757237
2019,20,58998,878.8316437140808,889.663072610732,881.3843573790314
2019,20,59877,350.285915319019,345.898445352468,349.55127456418285
2019,20,60280,4418.708812124429,4313.308433937064,4412.054924518399
2019,20,60289,1363.9169802856236,1356.3820718468087,1369.1217604976057
2019,20,60416,831.7911790810759,826.7820993907383,854.9598693091152
2019,20,62050,4320.753968008879,4277.39815755399,4318.18527224877
2019,20,62993,1879.5325026656608,1920.8394408661711,1896.3203430518613
2019,20,63719,571.5842895377365,553.839139738904,545.298182524895
2019,20,64404,1327.9501170206042,1280.943079825383,1343.6155163856315
2019,20,64998,3482.765110863964,3468.2391701529023,3468.953156875937
2019,20,65119,1024.985112712009,1039.8277963117114,1018.5146799889862
2019,20,65318,4404.132007923662,4344.383870378308,4453.917452470515
2019,20,66067,543.8625971606708,543.8680691175874,545.6240473522668
2019,20,67103,315.5043236141825,314.2267844238314,309.9079767525656
2019,20,67330,1388.770339877426,1314.6991568673036,1372.1821797174605
2019,20,67728,1296.0686163986966,1305.1757678085596,1298.4942192918215
2019,20,67941,3212.473013427534,3319.8177263186453,3287.1925375252226
2019,20,68011,3606.908615582452,3542.8549076637482,3587.589270902322
2019,20,68208,705.7888271899905,696.4837755838586,717.4400628287051
2019,20,68475,2981.574738198684,3016.5491909179195,3014.9511062129527
2019,20,68592,2827.799010304323,2756.354981804066,2726.3129008005753
2019,20,69054,3753.4497802594897,3780.699649044127,3852.5032017236063
2019,20,69671,2425.3257646679763,2396.5880259234273,2409.005124910576
2019,20,69793,2699.482236760368,2737.5398486661134,2748.0107859856103
2019,20,72432,3574.2391197736633,3621.064141590462,3583.441262972969
2019,20,73444,3283.1265162861423,3347.8665010911545,3281.6569212816667
2019,20,74010,2044.6605168096353,2077.181368633988,2017.5164149726675
2019,20,74182,3364.534919369879,3375.6148646243273,3373.7680752876518
2019,20,74428,2741.461218826857,2717.3032219926627,2786.6810724199604
2019,20,74805,4124.524832531909,4068.4344523791146,4063.895721076205
2019,20,74914,2146.8005602743046,2091.2604141128977,2207.6265333001893
2019,20,75280,2306.3331514949414,2274.0659920363396,2296.6302194106033
2019,20,75356,879.1513622547852,864.7386960287257,880.959505362866
2019,20,76011,385.1717259543474,383.6799756660815,386.0537237029092
2019,20,76202,3371.811186450743,3366.669818032037,3330.3545978399125
2019,20,76401,2426.1012295180085,2423.856531728722,2402.6602584760867
2019,20,77068,2383.914112038651,2350.366377516434,2408.07202109047
2019,20,77374,2819.9396619430613,2781.2265360585657,2770.801855873858
2019,20,77593,2455.3936386402384,2369.5169213782106,2435.2884176099897
2019,20,78072,3884.2155719693087,3858.095556661361,3890.2127496537914
2019,20,79907,2667.1690825508504,2716.508397334779,2698.8179765318746
2019,20,81944,505.8927897887304,506.96035725876857,513.5419986505923
2019,20,82307,967.8937029713713,947.0223022240443,981.6640754994269
2019,20,82947,144.94009027503512,143.6472940802029,148.6609135189494
2019,20,83340,1047.8568412717566,1053.1701191501365,1051.4444917204241
2019,20,84011,3878.234956243021,3924.4155518092566,3889.7778674126016
2019,20,84724,852.556206563897,840.3323462013244,856.1670327464012
2019,20,84910,3579.5432782266594,3597.574302916174,3679.9950517545726
2019,20,85231,4430.327145144282,4437.010859481669,4360.203160069766
2019,20,85535,1427.8371552246642,1424.020859512855,1401.8426813507588
2019,20,85938,1541.261623597449,1550.3638865985238,1533.794169789179
2019,20,86491,1027.3943921215603,1018.9871666899919,1026.4500308215218
2019,20,86541,3000.794271301418,3044.7174092836585,2989.38737759986
2019,20,87102,3718.767980361282,3737.7278880884814,3728.229224209496
2019,20,88094,794.8271076753654,792.0900073843485,793.4713342742026
2019,20,88333,3153.26328344941,3128.97282611501,3066.327661683013
2019,20,88818,2280.111341031165,2318.907593291914,2281.747625998655
2019,20,89503,3344.6882445508254,3419.05443799085,3372.2467566952155
2019,20,89833,2108.3729027178615,2088.3214313365156,2067.5126888846316
2019,20,93487,1546.2037123906578,1534.5748256787629,1509.4092717253484
2019,20,93822,1822.2569118101758,1781.3419178527981,1810.6914971845047
2019,20,94018,927.9785809074897,927.1635948196664,931.9036529163719
2019,20,94354,531.2831656188331,537.7019500971354,543.5981195395951
2019,20,94676,3755.881247767421,3818.5763881229545,3659.1159418615734
2019,20,95557,619.7255478124645,632.6287402767741,628.775950418168
2019,20,95683,4168.806308063936,4017.3261431398546,4150.144382831145
2019,20,96588,1191.3832984329867,1192.0877905954123,1225.6776791050952
2019,20,97493,1429.2620480135458,1423.8348517124693,1405.9217998355311
2019,20,97659,3375.9267123334575,3361.719326778175,3348.594523657559
2019,20,98346,1425.7850537211755,1429.1417023995423,1424.692824570609
2019,20,98642,1296.014892589517,1280.137899830915,1270.882444323537
2019,20,98774,1643.6382090712482,1697.6519564602165,1679.0470589919346
2019,20,99905,1694.2994627196622,1648.9312073223296,1662.2716632035033
2019,20,99965,2498.992970210585,2442.771770741565,2573.5453811267953
2019,21,10973,3831.9563955808135,3854.878425290656,3805.939819123662
2019,21,11179,3783.9871526903457,3800.50251758959,3743.108096983983
2019,21,11700,2221.2916593940868,2191.0153985046195,2191.2412803085103
2019,21,15143,703.9113022098978,726.8452909809987,678.276763565432
2019,21,15475,2995.0530613507876,2941.7508956815504,2972.970604190001
2019,21,15577,4222.843416912828,4346.697184216698,4292.982700093193
2019,21,15646,4355.1653159299,4251.579672425558,4253.412173072537
2019,21,15806,1445.1290828018184,1448.6098195650284,1456.8037419202626
2019,21,15834,1939.856439621245,1915.942025478104,1878.4197978051598
2019,21,15845,3763.383889368589,3733.006015969144,3772.506842525931
2019,21,15850,3569.7012114575073,3474.4889597421798,3484.748207988812
2019,21,15905,3594.960107685851,3545.174848597204,3555.5976206264872
2019,21,15955,3623.0290534039827,3623.740085016957,3607.9679680332483
2019,21,16496,2555.1749255336367,2528.2602165709286,2549.7765171474266
2019,21,16542,346.25179785861224,348.4876732541003,343.26510677966877
2019,21,16700,2919.6180942443325,2805.1210021045267,2902.0840085989935
2019,21,16805,1964.5262479725498,1912.5563952339344,1982.6791616815888
2019,21,17406,3525.2451483806585,3495.4832425621557,3447.8574148005323
2019,21,17657,296.54430643866044,292.03024025868507,295.6512543197006
2019,21,18139,482.39176577457414,483.20980892184133,485.77078424085886
2019,21,18966,821.800585324912,815.3356097546873,815.0765409613151
2019,21,19480,1349.224361337234,1312.5513583572772,1336.5399372086256
2019,21,19703,3944.6849939315857,3966.3649893153934,4032.6687183976383
2019,21,19990,3331.7863900858356,3253.5473957353947,3306.991246561715
2019,21,20427,419.70463827642243,414.87473587298723,413.89427034044786
2019,21,21041,4084.710526916698,4109.800494410356,4043.2182386709383
2019,21,21147,2926.0954357133733,2902.3217701443405,2978.3423173313154
2019,21,21231,643.3090822768324,645.5309855072152,642.3674933750042
2019,21,21233,4413.203857487046,4391.173024150818,4329.745159602797
2019,21,21516,195.16614848999555,201.580851663152,198.31473646621959
2019,21,22272,3803.106841759189,3817.165207221676,3812.110068775181
2019,21,22579,3357.3554362147806,3352.556938808626,3328.4705501168764
2019,21,23226,3634.933327861859,3678.0694788079427,3606.018862478053
2019,21,23324,3980.9361648603967,3977.3421899347513,3979.7772973358105
2019,21,23497,1999.497182971904,1990.4720649378069,1973.4568283370195
2019,21,23806,376.2448896173,391.35233069955495,382.005969207554
2019,21,24525,2129.0723641471977,2114.0789795416536,2123.7153334462423
2019,21,24626,1494.194879450975,1477.5471982698016,1460.6619826370586
2019,21,24641,3732.987452170918,3569.7328643198575,3602.2718278346206
2019,21,25684,2047.5548820281035,2022.5909856165779,2056.864148076389
2019,21,26244,2487.278136539038,2531.5591763834345,2481.645428168091
2019,21,26541,1880.564403464973,1917.8010111473309,1893.9129431730557
2019,21,26616,526.7602555863,518.4798680044504,511.69164447612246
2019,21,26756,4362.400872627794,4345.548508588471,4295.028830710934
2019,21,26890,877.7620925042885,910.3969972767615,888.3824651592474
2019,21,27029,3751.2144472959685,3739.6509809715617,3745.393810870378
2019,21,27071,1717.595860541773,1714.4095018290502,1722.4479615154319
2019,21,27417,3093.560888748794,3115.5677701432273,3163.027842294046
2019,21,27447,1673.9233874863892,1706.3640189317255,1687.7356771094042
2019,21,27720,2749.7394017763754,2720.1616175933846,2757.5001581740935
2019,21,29011,2793.641584179025,2812.6587310493373,2744.11376415858
2019,21,29156,477.99373334980197,496.17419830715573,500.0208634427526
2019,21,29698,2399.486105685037,2424.6823411987534,2436.4555440162762
2019,21,29869,4351.420518393756,4387.536137285452,4274.867072329272
2019,21,29946,1613.8798077757601,1575.0220804622431,1628.8635139194807
2019,21,31327,3749.564077381372,3722.420880730457,3767.1330079272366
2019,21,31344,4495.984492158341,4535.417546905799,4451.192083269875
2019,21,31840,1380.5358946697909,1391.2689889319772,1383.754448589475
2019,21,32567,154.4634565662752,153.2260974347859,153.0815675059174
2019,21,32593,813.8691270397185,819.2800185004475,820.3285952872035
2019,21,32644,3127.8175633848737,3108.4593430803343,3112.511613161773
2019,21,32801,934.6436691102707,912.9622621930798,942.1827698946491
2019,21,33086,2463.3997875412583,2425.5295510330043,2427.462361458606
2019,21,33491,2279.2865002934677,2243.7346590551647,2241.35014459219
2019,21,35968,824.5901062741159,818.0604163599404,827.171575245249
2019,21,36123,3849.7831362186926,3934.3611241267186,3860.9289599340113
2019,21,37657,2164.2047482741154,2151.171361292061,2176.5085618279795
2019,21,37909,1226.4582269888183,1227.7404904288212,1256.7170223942426
2019,21,38152,1402.8137105915785,1385.9045149563929,1393.3523116444198
2019,21,38457,1000.2166897459658,982.2642918919777,990.1921419976185
2019,21,38664,2118.673169584823,2155.9627509832194,2084.7966566147984
2019,21,38683,4407.919561902891,4358.327378645704,4387.19860256761
2019,21,38700,1704.4557455305805,1747.7119320085435,1681.6169225734404
2019,21,39474,4043.2370619333806,4003.042665461089,4048.7009637085807
2019,21,39544,3590.956426963032,3518.040873070184,3547.380801961514
2019,21,39631,3441.364569411008,3483.9118855880556,3341.461189866196
2019,21,40685,1227.2219694697837,1240.1220467325295,1231.0376007107418
2019,21,40890,3881.9566199984474,3917.977502344617,3892.346747118237
2019,21,40945,763.27916944631,775.2985265786301,760.9848795993623
2019,21,41069,4071.6623046758486,4207.633044879897,4142.024662284616
2019,21,41660,3549.530134511155,3455.758694037031,3543.7014306383558
2019,21,42231,1204.5081868428863,1179.285230669999,1191.3366891245405
2019,21,43138,1198.9875138053196,1163.1044073355715,1185.0941656559628
2019,21,43198,1286.391368702062,1305.579283883556,1321.2862436951154
2019,21,43619,2425.4458305995518,2373.862361207806,2410.4922371097614
2019,21,43692,2969.262641628657,2918.4857014733166,2960.4477165483186
2019,21,44465,3990.2698332719724,3877.281900216242,4021.647859357481
2019,21,45125,635.257496153033,616.5963212477111,629.6298804847347
2019,21,45404,2791.409389701321,2798.354789394339,2835.6541599161
2019,21,46181,1785.130279456837,1767.8388841503456,1720.4582079741417
2019,21,46354,4521.534847411004,4561.405108254673,4621.167225507129
2019,21,46366,4490.657475598674,4512.118465298462,4405.7859487336755
2019,21,47291,3411.9332860849017,3288.3861997491445,3325.0164127494068
2019,21,47729,3091.7933510115704,3130.9850097755702,3154.0144771885975
2019,21,48723,438.3776105007801,425.87205063374074,437.2418955164502
2019,21,49054,3604.7128697389553,3641.3350674811004,3590.544867666147
2019,21,49092,441.67018104127607,440.899814806635,437.56487956213726
2019,21,49321,1673.959772319404,1703.4181061096222,1687.1518311814843
2019,21,50902,2674.0441281214667,2612.422328950342,2718.5076348838274
2019,21,52820,2625.1691627829014,2630.166973778706,2633.603082565398
2019,21,53211,1739.986565927276,1820.7462651258174,1746.4050747064286
2019,21,53278,2152.6686666022497,2125.240557168546,2129.4658874083366
2019,21,54889,1740.0533392504276,1694.4600605554224,1715.8713698416489
2019,21,57340,1289.5465357900118,1311.7158063337401,1314.7223426826547
2019,21,57569,3301.1138748013173,3216.371816308079,3260.443284313999
2019,21,57706,1537.3634405332468,1484.2921961002387,1544.256198175663
2019,21,57975,2022.603770122265,2000.9014075276818,1993.0294630951043
2019,21,58405,4353.0191712252545,4398.937320474322,4349.019355084899
2019,21,58998,892.2561981296606,907.3913497719626,900.4572750199129
2019,21,59877,346.55751431291503,345.75244090010943,341.2910493541751
2019,21,60280,4375.306072682724,4296.9913027986695,4404.621333537904
2019,21,60289,1402.568548119434,1381.570231996298,1406.111079914337
2019,21,60416,837.0675932717661,846.6290196755165,836.2123779526971
2019,21,62050,4296.395430619346,4328.218278392,4380.000051550329
2019,21,62993,1905.3232496308515,1883.4529380573551,1880.6327865864673
2019,21,63719,547.6602334669807,566.1603779666177,542.1846030799846
2019,21,64404,1309.6471861571704,1323.0082557280439,1340.128053274266
2019,21,64998,3490.4264654853705,3342.7265185391116,3539.696171691545
2019,21,65119,1006.8203310679365,1000.72949759846,1014.7344003106729
2019,21,65318,4381.494219315824,4328.706451430643,4352.399311583273
2019,21,66067,549.4899488513694,540.8540080963927,547.4603094746229
2019,21,67103,317.6052909447512,308.9806771341594,314.00661462798627
2019,21,67330,1391.9093701470663,1362.1351582623308,1390.6545923833678
2019,21,67362,3485.8799767369683,3459.3660616153475,3466.350012364615
2019,21,67728,1326.9944395734733,1325.8623956289857,1316.518205785551
2019,21,67941,3236.226243529206,3259.9005813416484,3196.629884390673
2019,21,68011,3564.076554080889,3550.319348474764,3630.213640287458
2019,21,68208,710.858329920673,721.8191063434401,729.8070629260885
2019,21,68475,3041.2506530581963,3014.024908086078,2986.258809368147
2019,21,68592,2766.9171281332806,2751.5309142892106,2800.757072416544
2019,21,69054,3741.3970729449193,3738.849131898829,3748.9299613605895
2019,21,69671,2458.73532568454,2454.851411502608,2460.8881354954146
2019,21,69793,2723.5620023970246,2695.498332393738,2736.552571673415
2019,21,72432,3645.382082946869,3642.4786333430925,3629.068325565966
2019,21,73444,3378.706725278557,3396.186167158579,3391.8890977627293
2019,21,74010,2048.5620920310234,2046.692300636437,2070.1664271747877
2019,21,74182,3422.214794901685,3436.986374023496,3450.2240541790325
2019,21,74428,2692.24206950743,2673.46295590914,2730.969129757248
2019,21,74805,4083.1922515016913,4019.395989840506,4074.8889992815098
2019,21,74914,2137.439740977582,2150.5591749334994,2127.669183585653
2019,21,75280,2343.5045226935363,2333.735722481969,2338.4851160323497
2019,21,75356,893.4844184583405,882.6977208376643,882.0731431989947
2019,21,76011,375.3936655819085,377.1325001695725,381.174360625479
2019,21,76202,3389.082182435561,3395.4648004406868,3290.909372548299
2019,21,76401,2382.7671950710187,2344.499737959042,2361.595334065531
2019,21,77068,2337.075041243849,2346.1812887720985,2370.2231430716142
2019,21,77374,2843.22871675155,2857.8108360248257,2863.7738602674885
2019,21,77593,2404.3776462238648,2444.149873834467,2411.6627783008644
2019,21,78072,3879.451878376862,3755.2401821471017,3941.6152519616185
2019,21,79907,2705.530957821012,2667.4584890640285,2721.8689207080215
2019,21,80765,1042.5026596924363,999.0679930395169,1023.7101876659985
2019,21,81603,2326.0292048580322,2354.341841154264,2348.6869232268937
2019,21,81944,518.3242376880113,508.19023285751666,516.3882951082126
2019,21,82307,1001.3808023954681,996.7415603431532,1000.5332814474871
2019,21,82947,143.39235329017794,143.32787591131077,143.29874579518574
2019,21,83340,1058.807502429802,1060.0678128711656,1062.5786471155611
2019,21,84011,3885.3605702280875,3875.2576670512917,3881.0664623343855
2019,21,84724,865.9188680519617,854.0915194579695,852.3218432265727
2019,21,84910,3687.5786320252582,3624.450205482045,3617.5534226476125
2019,21,85231,4296.575252746293,4419.600025969047,4339.155042763655
2019,21,85535,1415.5334839831182,1421.9478625916108,1408.8340569489485
2019,21,85938,1548.1971382616568,1573.6644578422652,1512.9929807332078
2019,21,86491,1003.4466702319974,1015.9948618344042,1002.4112275410805
2019,21,86541,3057.980468747041,3050.0782302840853,3027.81051437956
2019,21,87102,3643.8356673979456,3700.1787747809467,3668.3433000711875
2019,21,88094,785.120529893455,787.9663846330377,796.5501872549307
2019,21,88333,3096.55212097668,3090.954549776566,3043.986293471041
2019,21,88818,2246.479311930836,2256.6842208380053,2218.918237320673
2019,21,89503,3362.567488572416,3255.3711714390997,3266.1019194555174
2019,21,89833,2145.127552271593,2077.9048347201297,2142.3242921983638
2019,21,93101,2639.286450408715,2605.8351532936827,2692.0856279953296
2019,21,93487,1464.6508945200037,1458.9858385713358,1441.96208692188
2019,21,93822,1801.969116338419,1796.014314014995,1786.191204847273
2019,21,94018,940.0302995711396,931.1630482948206,932.1639776254082
2019,21,94354,532.5629228288977,550.3200007772796,555.1546346356221
2019,21,94676,3829.3510369848136,3754.861934568755,3823.30989630982
2019,21,95557,650.8995813327144,649.6174359969289,645.996932906382
2019,21,95683,4054.2341881516104,4092.8748339337803,4072.616428368884
2019,21,96588,1234.304508094779,1233.796013095161,1231.6183488050735
2019,21,97493,1440.6699840686106,1410.4986810283274,1447.2188350196918
2019,21,97659,3335.450336303138,3318.0246003381517,3400.794900404503
2019,21,98346,1427.4605285751425,1399.4705788558886,1428.6723427110117
2019,21,98642,1282.3402723766158,1290.9752417850234,1311.939082230197
2019,21,98774,1716.0965568223771,1718.3596218090083,1670.6518613401438
2019,21,99905,1639.3994117402297,1651.3199975528755,1659.1920426579638
2019,21,99965,2539.1245599705717,2503.8532528515734,2498.783785032663
2019,22,10973,3712.7500086545874,3733.2960632097,3846.912774345
2019,22,11179,3834.8098360237063,3791.4017670252024,3777.336941086439
2019,22,11700,2184.789233102043,2218.8590419444668,2213.9364752284228
2019,22,15143,704.059059514041,706.3769667164673,713.7557590796267
2019,22,15475,2990.0488391127788,2952.858078216025,3046.9516051594146
2019,22,15577,4213.709541311391,4226.207501524048,4242.265419217022
2019,22,15646,4293.716571574414,4261.639831966809,4260.252223142219
2019,22,15806,1459.1940279246874,1431.0370449650138,1454.7175685475945
2019,22,15834,1942.1691073827774,1951.9466994963307,1941.0774756940148
2019,22,15845,3777.4790147980184,3846.4752040186672,3934.378604709278
2019,22,15850,3568.7638305133323,3616.8307046471277,3477.5560249097375
2019,22,15905,3635.83393583462,3553.9549247169894,3632.6775683862716
2019,22,15955,3456.6404381537145,3385.1213942812074,3443.4301520312947
2019,22,16496,2542.673137892543,2510.8713956033985,2531.6983035074472
2019,22,16542,343.71717611140684,347.5580556216777,354.2868486975843
2019,22,16700,2852.101417257402,2846.966493162856,2802.6551764503315
2019,22,16805,1937.2333149165763,1857.3840517394021,1883.5886249095438
2019,22,17406,3467.802492870831,3489.444397449364,3529.8569116022027
2019,22,17657,288.04580551009036,289.12346867327784,287.56093671347315
2019,22,18139,475.7780022676331,478.09993858569175,476.8751334706222
2019,22,18966,819.9169739829531,818.7084456744747,820.4912319234106
2019,22,19480,1324.558056135785,1321.2396278144668,1352.149157337784
2019,22,19703,3825.825611834124,4058.0441441087883,3955.0077916487735
2019,22,19990,3293.8615978116836,3255.740260515536,3312.561920585177
2019,22,20427,401.16158523510484,403.31998953584576,410.5258318201391
2019,22,21041,4061.3068205999684,4035.706233846831,4221.2823102779585
2019,22,21147,3036.2691430419927,2987.414778262697,3000.6691590108103
2019,22,21231,662.2091617357577,650.8268373190533,658.3087933968138
2019,22,21233,4448.065113181223,4314.6593360556,4400.342328034732
2019,22,21516,199.8833941807448,201.90886235084918,199.29942957255125
2019,22,22272,3912.7681651146863,3908.472718751143,3878.9211987718722
2019,22,22579,3252.282484915655,3223.0580587375453,3270.8933906588068
2019,22,23226,3776.602079885574,3855.876934017245,3825.004184664771
2019,22,23324,3893.390410483417,3871.4605997409335,3808.078594391456
2019,22,23497,2014.650679170592,2012.1523329970244,1991.2383788537475
2019,22,23806,395.52758751776656,386.47389905181524,396.45433072364693
2019,22,24525,2099.417668002262,2161.3092457663934,2083.2194505365837
2019,22,24626,1490.9304808283096,1501.2351368194632,1502.6178568332448
2019,22,24641,3629.820524207496,3591.7944916349147,3659.1517813645473
2019,22,25684,2037.031011945607,2061.72882754652,2046.7382026157704
2019,22,26244,2452.738654984198,2535.282869072311,2490.2825357879788
2019,22,26541,1879.5813846438966,1878.1235674447337,1860.526514809596
2019,22,26616,520.7687832189179,510.8120881457956,516.9819971411123
2019,22,26756,4359.1966144995085,4364.312577855756,4362.756936748481
2019,22,26890,814.6839895313891,815.751451546128,825.2783878391144
2019,22,27029,3735.6476067668323,3761.7354528835967,3693.722683403596
2019,22,27071,1741.6937812178246,1759.7509372529296,1719.9700465346891
2019,22,27417,3070.652227915247,3084.181565435311,3071.446462430765
2019,22,27447,1709.1430286525451,1675.039708078176,1697.7609113669846
2019,22,27720,2778.9682190861035,2815.4543073480927,2831.1200293739385
2019,22,29011,2715.1674983403896,2685.1752676159463,2722.341324381901
2019,22,29156,474.45320140869296,472.4567686571691,460.93401543774775
2019,22,29698,2524.903911547348,2522.5860565164867,2448.189420940462
2019,22,29869,4332.453180304746,4414.130704423961,4428.927604479357
2019,22,29946,1538.535599958525,1559.8144214164263,1590.8029060530685
2019,22,31327,3742.186533279787,3822.4584166356717,3789.799363463902
2019,22,31344,4465.619298515812,4387.6504672728715,4362.138567128891
2019,22,31840,1401.9298099050768,1399.5770642331172,1398.157229633377
2019,22,32567,148.3672243252342,155.07544139050975,152.5883802117938
2019,22,32593,831.2029815494387,826.261772414348,824.7470660911048
2019,22,32644,3127.584272090816,3073.1811184121866,3054.2232684005103
2019,22,32801,870.0338289914888,902.0936548075013,900.2211556279301
2019,22,33086,2461.772966958289,2420.2522818941666,2408.0373901131743
2019,22,33491,2301.9959997532687,2300.849929324398,2306.0208889900277
2019,22,34466,366.9177225937761,363.5219146379384,374.0773996767048
2019,22,35968,794.9950129336175,793.477675827997,813.5805009174321
2019,22,36123,3952.120013272291,3879.7246659510624,3938.992720933561
2019,22,37657,2177.933536260574,2132.05793964106,2162.970246067934
2019,22,37909,1199.9967913895512,1230.8512308226668,1210.3592128173104
2019,22,38152,1416.295752608694,1414.5035309220475,1422.3170463993006
2019,22,38457,1007.8688659202844,981.816958122175,992.8403078158627
2019,22,38664,2177.4469783586464,2190.0255364003133,2121.88372413299
2019,22,38683,4440.011900759526,4481.327930178285,4462.831281772523
2019,22,38700,1749.3409884040473,1767.3751015724629,1743.572217249522
2019,22,39474,3955.7901320985106,3951.3453779102333,3985.6128508788465
2019,22,39544,3485.0343229820137,3513.504078153176,3455.0489854232933
2019,22,39631,3397.814643962033,3337.686263274893,3316.0463616988445
2019,22,40038,3739.0193577952064,3720.10086975454,3744.3006508043513
2019,22,40685,1224.5439879278604,1246.8657132398753,1240.2750077364065
2019,22,40890,3805.208883621962,3872.755689566093,3834.1861923546567
2019,22,40945,769.535818661655,762.2684945395124,775.5401680283226
2019,22,41069,4232.170428343675,4099.215606738562,4176.436268718509
2019,22,41660,3353.658064988236,3471.06884915701,3367.7077363919016
2019,22,42231,1168.1849356129362,1198.38989412595,1173.5316398179816
2019,22,43138,1181.2033285020068,1204.73095326369,1191.820064397157
2019,22,43198,1284.0021564762349,1295.4353476057042,1307.7383579766192
2019,22,43619,2393.6102715344173,2362.363652947462,2381.1959962827127
2019,22,43692,2983.3707641492374,2969.374039826343,2931.0377483066136
2019,22,44465,3964.7671626603824,3908.056769144885,3944.706285449831
2019,22,45125,640.2691086447519,661.32886560236,623.1711482258393
2019,22,45404,2832.6553282297964,2753.817339284555,2812.205963763117
2019,22,46181,1745.4943892965882,1746.1000269105448,1790.1820801061397
2019,22,46354,4412.372602595421,4481.45882288032,4471.846944416371
